Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Sound category	Additional information
1808	Spectrogram 1	1	9006.603	9013.828	1142.9	6730.2	Bird	low
1809	Spectrogram 1	1	9044.615	9080.591	2575.1	17510.7	Other animal	
1810	Spectrogram 1	1	9052.56	9054.161	888.9	6222.2	Bird	low
1811	Spectrogram 1	1	9056.386	9058.49	507.9	5968.3	Bird	low
1812	Spectrogram 1	1	9065.26	9067.013	1015.9	7111.1	Bird	low
1813	Spectrogram 1	1	9082.755	9119.219	634.9	6222.2	Bird	low
1814	Spectrogram 1	1	9084.981	9124.981	3708.2	16892.7	Other animal	
1815	Spectrogram 1	1	9099.341	9107.146	387.1	8000	Bird	
1816	Spectrogram 1	1	9120.353	9160.719	941.2	5647.1	Bird	low
1817	Spectrogram 1	1	9161.152	9191.518	3502.1	15244.6	Other animal	
1818	Spectrogram 1	1	9165.694	9211.023	588.2	5294.1	Bird	too low
1819	Spectrogram 1	1	9194.81	9261.566	3708.2	14729.6	Other animal	
1820	Spectrogram 1	1	9212.706	9261.853	588.2	6000	Bird	low
1821	Spectrogram 1	1	9213.926	9216.304	0	12588.2	Buzz	
1822	Spectrogram 1	1	9215.938	9255.755	0	7612.9	Bird	
1823	Spectrogram 1	1	9230.145	9232.462	0	13058.8	Buzz	
1824	Spectrogram 1	1	9255.755	9257.889	0	11411.8	Buzz	
1825	Spectrogram 1	1	9262.371	9359.688	3502.1	14832.6	Other animal	
1826	Spectrogram 1	1	9263.987	9270.206	0	11882.4	Buzz	
1827	Spectrogram 1	1	9270.365	9325.868	705.9	5294.1	Bird	low
1828	Spectrogram 1	1	9272.377	9276.097	0	12235.3	Buzz	
1829	Spectrogram 1	1	9274.702	9278.056	0	7096.8	Bird	
1830	Spectrogram 1	1	9287.873	9296.592	0	6838.7	Bird	
1831	Spectrogram 1	1	9306.767	9309.267	0	10117.6	Bird	
1832	Spectrogram 1	1	9317.164	9319.298	0	11058.8	Bird	
1833	Spectrogram 1	1	9325.347	9329.249	705.9	5529.4	Bird	
1834	Spectrogram 1	1	9329.868	9332.734	645.2	6451.6	Bird	
1835	Spectrogram 1	1	9330.295	9381.026	470.6	5647.1	Bird	low; Different animals singing together
1836	Spectrogram 1	1	9331.514	9335.295	1032.3	6451.6	Bird	
1837	Spectrogram 1	1	9337.185	9340.112	0	5529.4	Bird	
1838	Spectrogram 1	1	9340.417	9344.502	774.2	5935.5	Bird	
1839	Spectrogram 1	1	9345.844	9349.929	941.2	6235.3	Bird	
1840	Spectrogram 1	1	9349.593	9353.1	64.5	6387.1	Bird	
1841	Spectrogram 1	1	9362.127	9428.81	3296.1	15347.6	Other animal	
1842	Spectrogram 1	1	9376.026	9379.685	774.2	6193.5	Bird	
1843	Spectrogram 1	1	9378.526	9381.148	0	8705.9	Buzz	
1844	Spectrogram 1	1	9381.124	9446.691	588.2	5294.1	Bird	
1845	Spectrogram 1	1	9381.551	9430.636	941.2	8470.6	Bird	
1846	Spectrogram 1	1	9425.544	9447.252	387.1	5935.5	Bird	conferir nova
1847	Spectrogram 1	1	9432.587	9447.526	705.9	10941.2	Bird	
1848	Spectrogram 1	1	9440.03	9501.249	3193.1	15244.6	Other animal	
1849	Spectrogram 1	1	9448.972	9470.679	705.9	4470.6	Bird	
1850	Spectrogram 1	1	9449.459	9475.313	470.6	11294.1	Bird	
1851	Spectrogram 1	1	9475.618	9480.191	588.2	8705.9	Bird	
1852	Spectrogram 1	1	9480.459	9504.594	705.9	5529.4	Bird	low
1853	Spectrogram 1	1	9480.575	9492.892	387.1	6838.7	Bird	
1854	Spectrogram 1	1	9492.776	9495.52	588.2	4941.2	Bird	
1855	Spectrogram 1	1	9504.249	9583.884	3090.1	16068.7	Other animal	
1856	Spectrogram 1	1	9523.862	9530.508	645.2	6117.6	Bird	
1857	Spectrogram 1	1	9534.813	9538.776	705.9	4941.2	Bird	
1858	Spectrogram 1	1	9544.02	9558.837	705.9	5764.7	Bird	low
1859	Spectrogram 1	1	9551.703	9554.386	588.2	4941.2	Bird	
1860	Spectrogram 1	1	9565.301	9586.459	352.9	4705.9	Bird	
1861	Spectrogram 1	1	9576.551	9581.185	645.2	5806.5	Bird	
1862	Spectrogram 1	1	9592.03	9634.347	3605.2	15553.6	Other animal	
1863	Spectrogram 1	1	9593.386	9595.703	588.2	4588.2	Bird	
1864	Spectrogram 1	1	9594.972	9598.752	0	7764.7	Bird	
1865	Spectrogram 1	1	9598.996	9611.008	352.9	4705.9	Bird	
1866	Spectrogram 1	1	9612.959	9617.045	0	11411.8	Bird	
1867	Spectrogram 1	1	9616.709	9641.252	705.9	5058.8	Bird	
1868	Spectrogram 1	1	9618.188	9622.7	1161.3	5935.5	Bird	
1869	Spectrogram 1	1	9628.813	9637.167	470.6	8117.6	Bird	
1870	Spectrogram 1	1	9641.237	9656.298	3965.7	14575.1	Other animal	
1871	Spectrogram 1	1	9642.142	9675.923	235.3	4941.2	Bird	
1872	Spectrogram 1	1	9642.447	9674.947	516.1	5677.4	Bird	low
1873	Spectrogram 1	1	9659.764	9664.459	1058.8	8470.6	Bird	
1874	Spectrogram 1	1	9675.679	9679.52	470.6	10117.6	Bird	
1875	Spectrogram 1	1	9678.31	9722.121	2678.1	14626.6	Other animal	
1876	Spectrogram 1	1	9682.069	9687.801	903.2	5677.4	Bird	
1877	Spectrogram 1	1	9685.74	9690.008	941.2	8588.2	Bird	
1878	Spectrogram 1	1	9689.953	9703.978	774.2	5161.3	Bird	
1879	Spectrogram 1	1	9694.161	9704.1	1531.9	6322.6	Bird	low
1880	Spectrogram 1	1	9703.85	9707.874	1058.8	8235.3	Bird	
1881	Spectrogram 1	1	9707.453	9756.057	823.5	5176.5	Bird	low
1882	Spectrogram 1	1	9711.465	9755.246	645.2	3741.9	Bird	
1883	Spectrogram 1	1	9728.401	9734.377	1021.3	5923.4	Bird	
1884	Spectrogram 1	1	9731.755	9739.316	3811.2	14832.6	Other animal	
1885	Spectrogram 1	1	9737.642	9744.045	588.2	9529.4	Bird	
1886	Spectrogram 1	1	9737.685	9740.978	645.2	5677.4	Bird	
1887	Spectrogram 1	1	9744.228	9750.081	470.6	5882.4	Bird	
1888	Spectrogram 1	1	9744.755	9805.365	3708.2	15038.6	Other animal	
1889	Spectrogram 1	1	9754.776	9759.959	588.2	10000	Bird	
1890	Spectrogram 1	1	9757.428	9759.868	903.2	7871	Bird	
1891	Spectrogram 1	1	9759.228	9787.002	470.6	4470.6	Bird	
1892	Spectrogram 1	1	9762.642	9769.045	470.6	6941.2	Bird	
1893	Spectrogram 1	1	9769.929	9772.795	352.9	5058.8	Bird	
1894	Spectrogram 1	1	9786.148	9790.722	588.2	10117.6	Bird	
1895	Spectrogram 1	1	9788.191	9790.996	1161.3	9032.3	Bird	
1896	Spectrogram 1	1	9792.124	9806.514	470.6	4705.9	Bird	
1897	Spectrogram 1	1	9798.039	9803.831	1058.8	6941.2	Bird	
1898	Spectrogram 1	1	9809.502	9814.624	1294.1	9529.4	Bird	
1899	Spectrogram 1	1	9816.484	9820.508	1032.3	8129	Bird	
1900	Spectrogram 1	1	9817.856	9821.88	0	7411.8	Buzz	
1901	Spectrogram 1	1	9822.405	9834.234	705.9	5529.4	Bird	
1902	Spectrogram 1	1	9824.234	9828.38	823.5	8235.3	Bird	
1903	Spectrogram 1	1	9836.368	9839.844	352.9	9058.8	Bird	
1904	Spectrogram 1	1	9841.585	9887.097	2163.1	15141.6	Other animal	
1905	Spectrogram 1	1	9841.612	9863.868	588.2	6117.6	Bird	
1906	Spectrogram 1	1	9845.209	9878.38	0	6588.2	Buzz	
1907	Spectrogram 1	1	9865.575	9867.831	705.9	6117.6	Bird	
1908	Spectrogram 1	1	9874.465	9878.124	0	8588.2	Buzz	
1909	Spectrogram 1	1	9883.405	9902.002	705.9	6470.6	Bird	low
1910	Spectrogram 1	1	9900.39	9938.194	3605.2	15347.6	Other animal	
1911	Spectrogram 1	1	9924.313	9932.789	1548.4	6451.6	Bird	low
1912	Spectrogram 1	1	9925.654	9928.307	0	10470.6	Buzz	
1913	Spectrogram 1	1	9937.514	9944.008	1290.3	7225.8	Bird	
1914	Spectrogram 1	1	9945.755	10017.658	2369.1	15347.6	Other animal	
1915	Spectrogram 1	1	9969.331	9979.087	510.6	5823.5	Bird	low
1916	Spectrogram 1	1	9993.697	9999.185	529.4	5941.2	Bird	low
1917	Spectrogram 1	1	10019.185	10037.478	2193.5	7483.9	Bird	low
1918	Spectrogram 1	1	10044.731	10101.877	3193.1	14317.6	Other animal	
1919	Spectrogram 1	1	10046.417	10065.685	529.4	4647.1	Bird	low
1920	Spectrogram 1	1	10071.905	10103.734	529.4	5117.6	Bird	
1921	Spectrogram 1	1	10106.087	10143.465	529.4	6294.1	Bird	
1922	Spectrogram 1	1	10113.536	10118.902	5459.2	17407.7	Other animal	
1923	Spectrogram 1	1	10126.463	10247.829	4841.2	17716.7	Other animal	
1924	Spectrogram 1	1	10139.746	10142.551	29.4	9029.4	Buzz	
1925	Spectrogram 1	1	10150.441	10187.148	647.1	6647.1	Bird	
1926	Spectrogram 1	1	10166.356	10168.825	29.4	9029.4	Buzz	
1927	Spectrogram 1	1	10176.905	10184.161	0	10411.8	Buzz	
1928	Spectrogram 1	1	10187.173	10210.283	529.4	6647.1	Bird	
1929	Spectrogram 1	1	10196.807	10199.124	705.9	8176.5	Bird	
1930	Spectrogram 1	1	10199.185	10201.319	0	10411.8	Buzz	
1931	Spectrogram 1	1	10212.341	10223.56	903.2	8387.1	Bird	
1932	Spectrogram 1	1	10217.356	10219.612	0	5941.2	Buzz	
1933	Spectrogram 1	1	10223.621	10226.27	647.1	8294.1	Bird	
1934	Spectrogram 1	1	10226.107	10241.412	903.2	8129	Bird	low
1935	Spectrogram 1	1	10241.29	10298.996	882.4	8058.8	Bird	low
1936	Spectrogram 1	1	10241.319	10273.142	0	5941.2	Buzz	
1937	Spectrogram 1	1	10249.414	10357.609	3811.2	17922.7	Other animal	
1938	Spectrogram 1	1	10293.63	10298.63	0	7352.9	Buzz	
1939	Spectrogram 1	1	10305.679	10317.325	470.6	6470.6	Bird	low
1940	Spectrogram 1	1	10309.398	10320.008	470.6	7000	Bird	
1941	Spectrogram 1	1	10328.85	10331.655	0	10117.6	Buzz	
1942	Spectrogram 1	1	10343.392	10346.014	0	7612.9	Bird	
1943	Spectrogram 1	1	10347.874	10391.594	941.2	5882.4	Bird	low
1944	Spectrogram 1	1	10358.463	10455.902	3605.2	17716.7	Other animal	
1945	Spectrogram 1	1	10393.618	10396.728	470.6	6352.9	Bird	low
1946	Spectrogram 1	1	10395.923	10400.496	0	9294.1	Bird	
1947	Spectrogram 1	1	10401.301	10433.008	941.2	6235.3	Bird	low
1948	Spectrogram 1	1	10420.203	10424.959	0	5882.4	Buzz	
1949	Spectrogram 1	1	10433.984	10437.947	0	7058.8	Buzz	
1950	Spectrogram 1	1	10442.155	10478.801	470.6	5529.4	Bird	low
1951	Spectrogram 1	1	10456.292	10582.438	3502.1	17510.7	Other animal	
1952	Spectrogram 1	1	10472.246	10474.502	0	6193.5	Bird	
1953	Spectrogram 1	1	10474.563	10478.039	0	3741.9	Buzz	
1954	Spectrogram 1	1	10484.691	10497.313	588.2	5294.1	Bird	low
1955	Spectrogram 1	1	10489.417	10491.49	0	4774.2	Bird	
1956	Spectrogram 1	1	10508.959	10511.215	0	8000	Buzz	
1957	Spectrogram 1	1	10518.533	10534.02	823.5	6000	Bird	low
1958	Spectrogram 1	1	10535.094	10537.776	0	9294.1	Bird	
1959	Spectrogram 1	1	10550.703	10588.02	588.2	5058.8	Bird	low
1960	Spectrogram 1	1	10565.825	10568.02	0	6588.2	Bird	
1961	Spectrogram 1	1	10572.776	10575.52	0	6470.6	Bird	
1962	Spectrogram 1	1	10578.264	10583.325	0	6941.2	Bird	
1963	Spectrogram 1	1	10591.191	10608.264	705.9	5294.1	Bird	
1964	Spectrogram 1	1	10592.999	10680.926	3090.1	16789.7	Other animal	
1965	Spectrogram 1	1	10594.911	10597.594	0	7058.8	Buzz	
1966	Spectrogram 1	1	10600.581	10603.508	0	8000	Buzz	
1967	Spectrogram 1	1	10607.472	10610.276	0	7529.4	Buzz	
1968	Spectrogram 1	1	10609.545	10621.618	470.6	5529.4	Bird	
1969	Spectrogram 1	1	10613.508	10622.106	0	7176.5	Buzz	
1970	Spectrogram 1	1	10625.276	10629.179	0	6588.2	Buzz	
1971	Spectrogram 1	1	10632.228	10643.996	352.9	5647.1	Bird	low
1972	Spectrogram 1	1	10637.106	10656.789	0	7294.1	Buzz	
1973	Spectrogram 1	1	10666.362	10687.911	352.9	6000	Bird	low
1974	Spectrogram 1	1	10681.365	10777.707	3090.1	16789.7	Other animal	
1975	Spectrogram 1	1	10687.24	10708.52	0	10352.9	Buzz	
1976	Spectrogram 1	1	10688.886	10704.313	470.6	6941.2	Bird	
1977	Spectrogram 1	1	10713.74	10728.13	705.9	5882.4	Bird	low
1978	Spectrogram 1	1	10734.959	10738.984	352.9	6235.3	Bird	
1979	Spectrogram 1	1	10742.215	10744.655	0	10823.5	Buzz	
1980	Spectrogram 1	1	10744.776	10749.228	352.9	6588.2	Bird	
1981	Spectrogram 1	1	10751.606	10755.691	0	8117.6	Buzz	
1982	Spectrogram 1	1	10754.411	10758.74	294.1	7000	Bird	
1983	Spectrogram 1	1	10762.459	10780.447	705.9	6000	Bird	
1984	Spectrogram 1	1	10768.679	10772.276	705.9	6941.2	Bird	three different species singing together
1985	Spectrogram 1	1	10769.807	10772.124	774.2	5935.5	Bird	
1986	Spectrogram 1	1	10780.63	10785.63	352.9	7882.4	Bird	
1987	Spectrogram 1	1	10780.633	10798.194	2884.1	16068.7	Other animal	
1988	Spectrogram 1	1	10787.749	10814.685	0	9764.7	Buzz	
1989	Spectrogram 1	1	10791.453	10809.38	941.2	5647.1	Bird	low
1990	Spectrogram 1	1	10799.853	10901.56	2678.1	16171.7	Other animal	
1991	Spectrogram 1	1	10813.039	10820.905	941.2	6000	Bird	
1992	Spectrogram 1	1	10827.77	10836.978	0	10588.2	Buzz	
1993	Spectrogram 1	1	10848.807	10861.88	941.2	6941.2	Bird	low
1994	Spectrogram 1	1	10850.569	10852.215	0	4289.4	Bird	
1995	Spectrogram 1	1	10863.38	10884.88	470.6	8588.2	Bird	
1996	Spectrogram 1	1	10863.441	10867.465	0	8235.3	Buzz	
1997	Spectrogram 1	1	10874.148	10891.77	705.9	5176.5	Bird	low
1998	Spectrogram 1	1	10877.349	10882.837	817	3778.7	Bird	
1999	Spectrogram 1	1	10884.233	10886.002	258.1	5548.4	Bird	
2000	Spectrogram 1	1	10887.868	10911.88	588.2	4588.2	Bird	low
2001	Spectrogram 1	1	10888.142	10889.971	510.6	3268.1	Bird	
2002	Spectrogram 1	1	10893.014	10895.27	255.3	3829.8	Bird	
2003	Spectrogram 1	1	10893.526	10897.246	0	12117.6	Buzz	
2004	Spectrogram 1	1	10898.654	10911.276	516.1	3225.8	Bird	
2005	Spectrogram 1	1	10904.487	10915.78	3605.2	15553.6	Other animal	
2006	Spectrogram 1	1	10912.551	10915.783	0	10322.6	Buzz	
2007	Spectrogram 1	1	10927.588	10959.804	2678.1	16892.7	Other animal	
2008	Spectrogram 1	1	10937.1	10955.148	352.9	5294.1	Bird	low
2009	Spectrogram 1	1	10937.246	10939.99	0	4774.2	Bird	
2010	Spectrogram 1	1	10950.783	10953.526	774.2	5806.5	Bird	
2011	Spectrogram 1	1	10963.502	10973.807	588.2	5529.4	Bird	low
2012	Spectrogram 1	1	10975.27	10977.709	0	10823.5	Buzz	
2013	Spectrogram 1	1	10981.755	11081.377	3090.1	12978.5	Other animal	
2014	Spectrogram 1	1	10983.344	10988.959	0	9411.8	Bird	
2015	Spectrogram 1	1	10987.429	10992.185	705.9	8235.3	Bird	
2016	Spectrogram 1	1	10994.746	10998.648	470.6	8235.3	Bird	
2017	Spectrogram 1	1	10999.502	11004.807	6352.9	11529.4	Bird	
2018	Spectrogram 1	1	11002.856	11006.941	823.5	10117.6	Bird	
2019	Spectrogram 1	1	11008.587	11014.075	470.6	10470.6	Bird	
2020	Spectrogram 1	1	11017.49	11021.526	941.2	12470.6	Bird	
2021	Spectrogram 1	1	11025.917	11027.807	0	10941.2	Bird	
2022	Spectrogram 1	1	11027.685	11031.526	1176.5	8352.9	Bird	
2023	Spectrogram 1	1	11032.99	11035.429	0	10823.5	Bird	
2024	Spectrogram 1	1	11039.27	11051.405	588.2	7176.5	Bird	
2025	Spectrogram 1	1	11055.185	11061.222	823.5	9764.7	Bird	
2026	Spectrogram 1	1	11064.063	11070.953	1294.1	6470.6	Bird	
2027	Spectrogram 1	1	11077.081	11092.569	1294.1	6000	Bird	low
2028	Spectrogram 1	1	11091.92	11184.747	1957.1	14935.6	Other animal	
2029	Spectrogram 1	1	11097.081	11102.264	941.2	7058.8	Bird	
2030	Spectrogram 1	1	11108.972	11116.898	0	10000	Bird	low
2031	Spectrogram 1	1	11131.386	11135.167	588.2	8823.5	Bird	
2032	Spectrogram 1	1	11144.557	11150.533	1176.5	6470.6	Bird	low
2033	Spectrogram 1	1	11159.313	11167.118	941.2	6705.9	Bird	
2034	Spectrogram 1	1	11176.088	11179.564	470.6	5529.4	Bird	
